PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia
0.0,6.882393896304123,0.3309874096914004,1.9895239074531077,0.0,2.980710377216532,0.705,0.0,0.295,1.0,0.0179278664290905,0.0,0.02245655655860901,0.0030169396195560694,0.0,0.001187235931865871,0.09253490885692589,0.0
1.0,12.602723208734961,0.4778587567457667,0.7695165242810489,0.0,2.1157610837006593,0.515,0.0,0.485,1.0,0.028352294117212296,0.0,0.03216326981782913,0.0024504312314093113,0.0,0.001918177236802876,0.74596170329738,0.0
2.0,2.7606412457625176,0.4954580794115363,0.7988981622236829,0.0,3.257055356799233,0.13625,0.0,0.86375,1.0,0.01306163240224123,0.0,0.025539692491292953,0.0032498438376933336,0.0,0.002349456073716283,0.2103528314349863,0.0
3.0,11.72115911004364,0.24364472800766934,0.9495365050603086,0.0,3.4706581347997054,0.19625,0.0,0.80375,1.0,0.037010252475738525,0.0,0.05583997815847397,0.004224215634167194,0.0,0.0038366045337170362,0.22809108942683037,0.0
4.0,2.9236705580603517,0.38102019908150964,1.5460593837557783,0.0,0.6338624232269767,0.65625,0.0,0.34375,1.0,0.00913489144295454,0.0,0.05067683383822441,0.0010788848157972097,0.0,0.0006684085237793624,0.4518549411865953,0.0
5.0,3.5139524547917445,0.21685289219081982,0.44420966969739184,0.0,2.040984390775561,0.4925,0.0,0.5075,1.0,0.028543567284941673,0.0,0.005248531233519316,0.00417695939540863,0.0,0.0021808226592838764,0.7681600897253811,0.0
6.0,10.558148160474797,0.547048042833153,1.3004884248793416,0.0,1.6792652414524702,0.86625,0.0,0.13375,1.0,0.042405299842357635,0.0,0.008641455322504044,0.001399549888446927,0.0,0.0007218777318485081,0.9179594625058675,0.0
7.0,4.231949409474044,0.5237364191732696,1.8271565205227243,0.0,3.944800039645888,0.845,0.0,0.155,1.0,0.01618952304124832,0.0,0.018598949536681175,0.0013382297474890947,0.0,0.002001025015488267,0.46797537317453664,0.0
8.0,12.910722756641768,0.25734908188624916,1.9102546856888065,0.0,0.19844320579774788,0.94625,0.0,0.05375,1.0,0.021983997896313667,0.0,0.026410050690174103,0.000944430532399565,0.0,0.004737942013889551,0.8979361780865294,0.0
9.0,13.862751369427617,0.5326990337527369,1.0374841548094806,0.0,3.045741959519313,0.125,0.0,0.875,1.0,0.041972123086452484,0.0,0.05429103597998619,0.0013275409583002329,0.0,0.0021091385278850794,0.20059700404323264,0.0
10.0,3.7079136869812883,0.5534975137248297,0.3491821419191623,0.0,1.5193016308594594,0.2875,0.0,0.7125,1.0,0.03363483026623726,0.0,0.008442305028438568,0.0009725590934976935,0.0,0.001549768727272749,0.739868306893861,0.0
11.0,3.76941530577103,0.4531311896100498,1.7979908749082587,0.0,0.6537938071163463,0.9175,0.0,0.0825,1.0,0.04064445570111275,0.0,0.012587573379278183,0.0007402175106108189,0.0,0.0034517438616603613,0.5273928631400814,0.0
12.0,14.134273474184377,0.32589785246333036,1.3394220268632573,0.0,3.8823219791778105,0.81,0.0,0.19,1.0,0.01658332347869873,0.0,0.034088384360075,0.0011323289945721626,0.0,0.00431371433660388,0.7044828071452943,0.0
13.0,13.259674016561977,0.33533888516713684,1.873586874252005,0.0,2.310386715566496,0.39625,0.0,0.60375,1.0,0.04299037531018257,0.0,0.005772221367806196,0.0030439430847764015,0.0,0.0025386547204107046,0.7411735839587388,0.0
14.0,5.413355512265122,0.5455118118113755,1.5632948386397485,0.0,2.403284993459745,0.23875,0.0,0.76125,1.0,0.014771846123039722,0.0,0.0063475435599684715,0.002356481971219182,0.0,0.0018406176241114736,0.649128061034441,0.0
15.0,3.394579189982499,0.3814863544173076,0.3374395378913443,0.0,3.395094273947774,0.25625,0.0,0.74375,1.0,0.006130766123533249,0.0,0.05398862436413765,0.002818352309986949,0.0,0.004795524291694164,0.849522567879915,0.0
16.0,9.623707442658365,0.5636326128832266,1.458564493160346,0.0,0.7340934794261132,0.94,0.0,0.06,1.0,0.030608201399445534,0.0,0.02745005674660206,0.003590761451050639,0.0,0.00456108245998621,0.47756004677790675,0.0
