PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia
0.0,17.258014209860825,0.23669559057772044,1.5477617775978298,0.0,3.6272550186107155,0.76625,0.0,0.23375,1.0,0.01716277003288269,0.0,0.05849531292915344,0.001533441711217165,0.0,0.0035780721809715033,0.7136358701555133,0.0
1.0,8.380448703770092,0.4328653521696809,1.8330627789085736,0.0,3.6955148610175526,0.37375,0.0,0.62625,1.0,0.007109638769179583,0.0,0.04364020377397537,0.0037848481442779303,0.0,0.0032184773590415716,0.4032390728704466,0.0
2.0,16.83169258732829,0.5501454398942425,1.5520292960218278,0.0,2.02641579083862,0.865,0.0,0.135,1.0,0.012369670905172825,0.0,0.020140517503023148,0.0034827478229999542,0.0,0.00033290410647168756,0.9209461157701179,0.0
3.0,8.62968612736782,0.3184666621160554,1.8885373999053443,0.0,3.828276943999571,0.22875,0.0,0.77125,1.0,0.0468946136534214,0.0,0.010905862785875797,0.004174146801233292,0.0,0.001076184562407434,0.6811619553012062,0.0
4.0,9.172232989451386,0.5260814793795374,1.5138729188957627,0.0,3.049321851799077,0.60625,0.0,0.39375,1.0,0.04538692161440849,0.0,0.04048331081867218,0.0014676209539175034,0.0,0.004504087846726179,0.6844570892493633,0.0
5.0,11.905955597709303,0.4811504215679715,1.8007325743924534,0.0,1.8169851638185437,0.80625,0.0,0.19375,1.0,0.014468058943748474,0.0,0.032325539737939835,0.002998937387019396,0.0,0.0017301538027822971,0.5986381698452011,0.0
6.0,13.541797520989027,0.5568426479504531,1.8971508438556348,0.0,1.058848121396267,0.87875,0.0,0.12125,1.0,0.02150581404566765,0.0,0.01859157346189022,0.0008926740847527981,0.0,0.0013646830338984728,0.32963764433527354,0.0
7.0,17.983356128522605,0.3448981172909511,0.9263211272067854,0.0,3.3835103981948347,0.3175,0.0,0.6825,1.0,0.022180898115038872,0.0,0.05099399760365486,0.002178709954023361,0.0,0.0023553320206701756,0.9908286010840067,0.0
8.0,17.083745206359723,0.33802544322039096,1.491852899623756,0.0,2.997209089917147,0.0875,0.0,0.9125,1.0,0.018957369029521942,0.0,0.03464895486831665,0.0006012626690790057,0.0,0.0036709089763462543,0.4697045669885026,0.0
9.0,2.260251307002902,0.30930821853096574,1.2944910434561923,0.0,2.294631506137636,0.0625,0.0,0.9375,1.0,0.01596449501812458,0.0,0.035814352333545685,0.00252131512388587,0.0,0.00182005250826478,0.8372634512180829,0.0
10.0,10.510915108315874,0.6414252572737322,0.9960125588897538,0.0,2.1944599414280153,0.25375,0.0,0.74625,1.0,0.005967620760202408,0.0,0.033055756241083145,0.00395361939445138,0.0,0.0017542443238198757,0.8061810350000554,0.0
